row_num,client,client,sub,total,year,catcode
1050,Hearing Industries Assn,Hearing Industries Assn,120000,2011,H4100
1180,Hearing Industries Assn,Hearing Industries Assn,100000,2015,H4100
917,Hearing Industries Assn,Hearing Industries Assn,60000,2006,H4100
1179,Hearing Industries Assn,Hearing Industries Assn,50000,2005,H4100
1013,Hearing Industries Assn,Hearing Industries Assn,40000,2012,H4100
1021,Hearing Industries Assn,Hearing Industries Assn,40000,2014,H4100
1341,Hearing Industries Assn,Hearing Industries Assn,40000,2007,H4100
1343,Hearing Industries Assn,Hearing Industries Assn,40000,2013,H4100
840,Hearing Industries Assn,Hearing Industries Assn,30000,2016,H4100
1340,Hearing Industries Assn,Hearing Industries Assn,20000,2004,H4100
750,Hearing Industries Assn,Hearing Industries Assn,0,2000,H4100
937,Hearing Industries Assn,Hearing Industries Assn,0,1999,H4100
1020,Hearing Industries Assn,Hearing Industries Assn,0,2003,H4100
1065,Hearing Industries Assn,Hearing Industries Assn,0,1998,H4100
1066,Hearing Industries Assn,Hearing Industries Assn,0,2001,H4100
1178,Hearing Industries Assn,Hearing Industries Assn,0,2002,H4100
3825,Heartware Inc,Heartware Inc,110000,2014,H4100
3826,Heartware Inc,Heartware Inc,110000,2015,H4100
5473,Heartware Inc,Heartware Inc,72000,2013,H4100
3505,Heartware Inc,Heartware Inc,60000,2016,H4100
6251,Hematech Inc,Hematech Inc,120000,2008,H4300
5980,Hematech Inc,Hematech Inc,50000,2003,H4300
4950,Hematech Inc,Hematech Inc,40000,2004,H4300
4552,Hematech Inc,Hematech Inc,34500,2005,H4300
4995,Hematech Inc,Hematech Inc,20000,2007,H4300
6219,Hematech Inc,Hematech Inc,0,2009,H4300
2819,HemCon Medical Technologies,HemCon Medical Technologies,40000,2006,H4100
2990,HemCon Medical Technologies,HemCon Medical Technologies,40000,2003,H4100
3418,HemCon Medical Technologies,HemCon Medical Technologies,40000,2005,H4100
3491,HemCon Medical Technologies,HemCon Medical Technologies,40000,2007,H4100
2818,HemCon Medical Technologies,HemCon Medical Technologies,20000,2004,H4100
3828,HemCon Medical Technologies,HemCon Medical Technologies,20000,2002,H4100
3492,HemCon Medical Technologies,HemCon Medical Technologies,10000,2010,H4100
2730,HemCon Medical Technologies,HemCon Medical Technologies,0,2008,H4100
4842,HemispheRx Biopharma,HemispheRx Biopharma,240000,2013,H4500
5008,HemispheRx Biopharma,HemispheRx Biopharma,120000,2005,H4500
4672,HemispheRx Biopharma,HemispheRx Biopharma,30000,2014,H4500
6286,HemispheRx Biopharma,HemispheRx Biopharma,0,2006,H4500
1600,Henry Schein Inc,Henry Schein Inc,480000,2011,H4300
2873,Henry Schein Inc,Henry Schein Inc,160000,2005,H4300
1738,Henry Schein Inc,Henry Schein Inc,140000,2001,H4300
1612,Henry Schein Inc,Henry Schein Inc,115000,2006,H4300
1513,Henry Schein Inc,Henry Schein Inc,100000,2004,H4300
1396,Henry Schein Inc,Henry Schein Inc,80000,2015,H4300
1595,Henry Schein Inc,Henry Schein Inc,60000,2002,H4300
1692,Henry Schein Inc,Henry Schein Inc,60000,2010,H4300
6640,Henry Schein Inc,Henry Schein Inc,60000,2000,H4300
1529,Henry Schein Inc,Henry Schein Inc,40000,2003,H4300
1530,Henry Schein Inc,Henry Schein Inc,40000,2012,H4300
1531,Henry Schein Inc,Henry Schein Inc,40000,2013,H4300
1599,Henry Schein Inc,Henry Schein Inc,40000,2007,H4300
1627,Henry Schein Inc,Henry Schein Inc,30000,2014,H4300
1693,Henry Schein Inc,Henry Schein Inc,30000,2016,H4300
1277,Henry Schein Inc,Henry Schein Inc,10000,2009,H4300
1395,Henry Schein Inc,Henry Schein Inc,0,2008,H4300
5024,Heron Therapeutics,Heron Therapeutics,135000,2016,H4300
5176,Heyl Chem-Pharm Fabrik,Heyl Chem-Pharm Fabrik,180000,2004,H4300
5890,Heyl Chem-Pharm Fabrik,Heyl Chem-Pharm Fabrik,160000,2005,H4300
5813,Heyl Chem-Pharm Fabrik,Heyl Chem-Pharm Fabrik,80000,2006,H4300
5177,Heyl Chem-Pharm Fabrik,Heyl Chem-Pharm Fabrik,65000,2007,H4300
4274,Heyl Chem-Pharm Fabrik,Heyl Chem-Pharm Fabrik,45000,2008,H4300
5889,Heyl Chem-Pharm Fabrik,Heyl Chem-Pharm Fabrik,20000,2003,H4300
5727,Highland Pharmaceuticals,Highland Pharmaceuticals,30000,2012,H4300
713,Hill-Rom Holdings,Hill-Rom Holdings,390000,2015,H4100
752,Hill-Rom Holdings,Hill-Rom Holdings,390000,2016,H4100
712,Hill-Rom Holdings,Hill-Rom Holdings,360000,2014,H4100
841,Hill-Rom Holdings,Hill-Rom Holdings,360000,2013,H4100
1345,Hill-Rom Holdings,Hill-Rom Holdings,330000,2012,H4100
1024,Hill-Rom Holdings,Hill-Rom Holdings,280000,2011,H4100
6615,Hill-Rom Holdings,Hill-Rom Holdings,270000,2009,H4100
938,Hill-Rom Holdings,Hill-Rom Co,250000,2016,H4100
751,Hill-Rom Holdings,Hill-Rom Holdings,240000,2010,H4100
943,Hill-Rom Holdings,Hill-Rom Co,230000,2015,H4100
710,Hill-Rom Holdings,Hill-Rom Co,200000,2010,H4100
711,Hill-Rom Holdings,Hill-Rom Co,200000,2011,H4100
1344,Hill-Rom Holdings,Hill-Rom Co,195000,2014,H4100
1080,Hill-Rom Holdings,Hill-Rom Co,190000,2009,H4100
709,Hill-Rom Holdings,Hill-Rom Co,180000,2007,H4100
1182,Hill-Rom Holdings,Hill-Rom Co,160000,2000,H4100
1079,Hill-Rom Holdings,Hill-Rom Co,140000,2006,H4100
942,Hill-Rom Holdings,Hill-Rom Co,100000,2001,H4100
1181,Hill-Rom Holdings,Hill-Rom Co,100000,1999,H4100
1160,Hill-Rom Holdings,Hill-Rom Co,90000,2008,H4100
982,Hill-Rom Holdings,Hill-Rom Co,60000,2005,H4100
1183,Hill-Rom Holdings,Hill-Rom Co,60000,2002,H4100
708,Hill-Rom Holdings,Hill-Rom Co,40000,2004,H4100
1022,Hill-Rom Holdings,Hill-Rom Co,40000,2003,H4100
1023,Hill-Rom Holdings,Hill-Rom Co,30000,2013,H4100
1032,Hillenbrand Industries,Hillenbrand Industries,20000,2000,H4100
1081,Hillenbrand Industries,Hillenbrand Industries,20000,2002,H4100
983,Hillenbrand Industries,Hillenbrand Industries,10000,2001,H4100
954,Hillenbrand Industries,Hillenbrand Industries,0,1999,H4100
955,Hillenbrand Industries,Hillenbrand Industries,0,2003,H4100
1025,Hillenbrand Industries,Hillenbrand Industries,0,1998,H4100
1082,Hillenbrand Industries,Hillenbrand Industries,0,2005,H4100
1135,Hillenbrand Industries,Hillenbrand Industries,0,2004,H4100
2820,Hoana Medical,Hoana Medical,40000,2007,H4100
2863,Hoana Medical,Hoana Medical,40000,2005,H4100
2748,Hoana Medical,Hoana Medical,20000,2003,H4100
3250,Hoana Medical,Hoana Medical,20000,2004,H4100
3493,Hoana Medical,Hoana Medical,20000,2009,H4100
3829,Hoana Medical,Hoana Medical,20000,2008,H4100
2556,Hoana Medical,Hoana Medical,0,2010,H4100
3251,Hoana Medical,Hoana Medical,0,2006,H4100
5259,Hoechst AG,Celanese Acetate,140000,1998,H4300
2,Hoechst Corp,Hoechst Marion Roussel,840000,1998,H4300
5105,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,430000,2004,H4300
6346,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,350000,2003,H4300
6458,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,320000,2005,H4300
4932,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,260000,2006,H4300
6384,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,250000,2007,H4300
6538,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,120000,2008,H4300
5170,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,80000,2001,H4300
6345,Hollis-Eden Pharmaceuticals,Hollis-Eden Pharmaceuticals,60000,2000,H4300
3653,Hollister Inc,Hollister Inc,300000,2008,H4100
4594,Hollister Inc,Hollister Inc,290000,2009,H4100
3534,Hollister Inc,Hollister Inc,280000,2010,H4100
5159,Hollister Inc,Hollister Inc,280000,2011,H4100
4593,Hollister Inc,Hollister Inc,270000,2007,H4100
4592,Hollister Inc,Hollister Inc,247500,2006,H4100
4730,Hollister Inc,Hollister Inc,220000,2012,H4100
3320,Hollister Inc,Hollister Inc,200000,2013,H4100
3856,Hollister Inc,Hollister Inc,200000,2014,H4100
5453,Hollister Inc,Hollister Inc,200000,2015,H4100
4887,Hollister Inc,Hollister Inc,190000,2016,H4100
5348,Hollister Inc,Hollister Inc,90000,2005,H4100
3319,Hollister Inc,Hollister Inc,20000,2002,H4100
5225,Hollister Inc,Hollister Inc,20000,2003,H4100
3318,Hollister Inc,Hollister Inc,0,2000,H4100
3652,Hollister Inc,Hollister Inc,0,1999,H4100
5452,Hollister Inc,Hollister Inc,0,2001,H4100
916,Hologic Inc,Hologic Inc,240000,2015,H4100
966,Hologic Inc,Hologic Inc,240000,2012,H4100
1010,Hologic Inc,Hologic Inc,240000,2014,H4100
1096,Hologic Inc,Hologic Inc,240000,2011,H4100
1175,Hologic Inc,Hologic Inc,240000,2013,H4100
706,Hologic Inc,Hologic Inc,180000,2016,H4100
890,Hologic Inc,Hologic Inc,160000,2010,H4100
705,Hologic Inc,Hologic Inc,80000,2007,H4100
838,Hologic Inc,Hologic Inc,80000,2008,H4100
1134,Hologic Inc,Hologic Inc,80000,2006,H4100
1026,Hologic Inc,Hologic Inc,60000,2009,H4100
896,Hologic Inc,Third Wave Technologies,40000,2007,H4100
999,Hologic Inc,Cytyc Corp,20000,2007,H4100
747,Hologic Inc,Third Wave Technologies,0,2005,H4100
865,Hologic Inc,Third Wave Technologies,0,2008,H4100
1249,Hologic Inc,Third Wave Technologies,0,2006,H4100
6407,Home Products International,Home Products International,20000,2005,H4000
5186,Home Products International,Home Products International,0,2007,H4000
6349,HomeMed,HomeMed,40000,2011,H4400
6348,HomeMed,HomeMed,30000,2010,H4400
6833,HomeMed,HomeMed,20000,2012,H4400
6240,Horizon Pharma,Horizon Pharma USA,630000,2016,H4300
6147,Horizon Pharma,Horizon Pharma USA,220000,2015,H4300
6226,Horizon Pharma,Horizon Pharma,180000,2015,H4300
6327,Horizon Pharma,Horizon Pharma,30000,2016,H4300
939,Hospira Inc,Hospira Inc,1080000,2012,H4300
1306,Hospira Inc,Hospira Inc,1030000,2014,H4300
956,Hospira Inc,Hospira Inc,940000,2013,H4300
6616,Hospira Inc,Hospira Inc,860000,2015,H4300
984,Hospira Inc,Hospira Inc,665000,2008,H4300
843,Hospira Inc,Hospira Inc,660000,2011,H4300
927,Hospira Inc,Hospira Inc,650000,2009,H4300
842,Hospira Inc,Hospira Inc,610000,2010,H4300
926,Hospira Inc,Hospira Inc,221000,2007,H4300
1648,Hoveround Corp,Hoveround Corp,620000,2004,H4100
1642,Hoveround Corp,Hoveround Corp,400000,2007,H4100
1741,Hoveround Corp,Hoveround Corp,400000,2005,H4100
1649,Hoveround Corp,Hoveround Corp,380000,2006,H4100
1762,Hoveround Corp,Hoveround Corp,320000,2012,H4100
1740,Hoveround Corp,Hoveround Corp,300000,2003,H4100
1532,Hoveround Corp,Hoveround Corp,260000,2011,H4100
1643,Hoveround Corp,Hoveround Corp,230000,2009,H4100
1742,Hoveround Corp,Hoveround Corp,160000,2013,H4100
1669,Hoveround Corp,Hoveround Corp,80000,2010,H4100
1739,Hoveround Corp,Hoveround Corp,40000,2002,H4100
1700,Hoveround Corp,Hoveround Corp,30000,2008,H4100
6294,HTG Molecular Diagnostics,HTG Molecular Diagnostics,110000,2015,H4500
4962,HTG Molecular Diagnostics,HTG Molecular Diagnostics,80000,2016,H4500
4895,HTG Molecular Diagnostics,HTG Molecular Diagnostics,20000,2014,H4500
5337,Humacyte Inc,Humacyte Inc,160000,2015,H4500
5126,Humacyte Inc,Humacyte Inc,120000,2016,H4500
5268,Humacyte Inc,Humacyte Inc,30000,2013,H4500
6562,Humacyte Inc,Humacyte Inc,20000,2012,H4500
3709,Human Genome Sciences,Human Genome Sciences,660000,2003,H4500
3252,Human Genome Sciences,Human Genome Sciences,400000,2004,H4500
2749,Human Genome Sciences,Human Genome Sciences,300000,2002,H4500
2451,Human Genome Sciences,Human Genome Sciences,240000,2001,H4500
3710,Human Genome Sciences,Human Genome Sciences,240000,2005,H4500
3708,Human Genome Sciences,Human Genome Sciences,150000,2000,H4500
3149,Human Genome Sciences,Human Genome Sciences,130000,2011,H4500
2821,Human Genome Sciences,Human Genome Sciences,120000,2006,H4500
3355,Human Genome Sciences,Human Genome Sciences,120000,2008,H4500
3253,Human Genome Sciences,Human Genome Sciences,60000,2007,H4500
3494,Human Genome Sciences,Human Genome Sciences,30000,2009,H4500
2864,Human Genome Sciences,Human Genome Sciences,10000,2012,H4500
4783,Human Longevity Inc,Human Longevity Inc,190000,2015,H4500
5076,Human Longevity Inc,Human Longevity Inc,150000,2016,H4500
5856,Humanetics Corp,Humanetics Corp,120000,2006,H4300
6773,Humanetics Corp,Humanetics Corp,120000,2007,H4300
4099,Humanetics Corp,Humanetics Corp,100000,2008,H4300
5746,Humanetics Corp,Humanetics Corp,100000,2005,H4300
5855,Humanetics Corp,Humanetics Corp,20000,2004,H4300
4180,Humanetics Corp,Humanetics Corp,0,2010,H4300
6774,Humanetics Corp,Humanetics Corp,0,2009,H4300
6065,Huntleigh Health Care,Huntleigh Health Care,20000,2006,H4100
4342,Huntleigh Health Care,Huntleigh Health Care,0,2007,H4100
5356,HyGREEN Inc,HyGREEN Inc,70000,2012,H4100
5913,Hyper Ox,Hyper Ox,60000,2007,H4000
4379,Hyper Ox,Hyper Ox,10000,2008,H4000
5780,Hyperion Biotechnology,Hyperion Biotechnology,30000,2008,H4500
6435,Hyperion Therapeutics,Hyperion Therapeutics,120000,2014,H4500
6314,Hyperion Therapeutics,Hyperion Therapeutics,50000,2013,H4500
4928,Hyperion Therapeutics,Hyperion Therapeutics,30000,2015,H4500
2452,I-Flow Corp,I-Flow Corp,160000,2005,H4100
2991,I-Flow Corp,I-Flow Corp,80000,2009,H4100
3830,I-Flow Corp,I-Flow Corp,20000,2006,H4100
3356,I-Flow Corp,I-Flow Corp,0,2007,H4100
2453,iBioPharma,iBioPharma,30000,2009,H4500
2731,iBioPharma,iBioPharma,18000,2010,H4500
3372,Ibis Biosciences,Ibis Biosciences,30000,2008,H4500
2750,Ibis Biosciences,Ibis Biosciences,10000,2009,H4500
5585,Ibis Therapeutics,Ibis Therapeutics,90000,2004,H4500
5740,Ibis Therapeutics,Ibis Therapeutics,0,2003,H4500
4365,ICN Pharmaceuticals,ICN Pharmaceuticals,200000,2001,H4300
4076,ICN Pharmaceuticals,ICN Pharmaceuticals,160000,1998,H4300
5680,ICN Pharmaceuticals,ICN Pharmaceuticals,40000,1999,H4300
4060,ICN Pharmaceuticals,ICN Pharmaceuticals,0,2000,H4300
4100,ID Biopharma,ID Biopharma,0,2008,H4500
5578,ID Biopharma,ID Biopharma,0,2007,H4500
3254,Idaho Technologies,Idaho Technologies,120000,2008,H4500
3357,Idaho Technologies,Idaho Technologies,120000,2007,H4500
3479,Idaho Technologies,Idaho Technologies,80000,2006,H4500
2454,Idaho Technologies,Idaho Technologies,10000,2009,H4500
3031,Idaho Technologies,Idaho Technologies,0,2010,H4500
3831,Idaho Technologies,Idaho Technologies,0,2011,H4500
3706,Idec Pharmaceuticals,Idec Pharmaceuticals,80000,2002,H4500
4256,Idemsa,Idemsa,40000,2004,H4100
4142,Idemsa,Idemsa,20000,2003,H4100
5534,Idenix Pharmaceuticals,Idenix Pharmaceuticals,200000,2005,H4500
5611,Idenix Pharmaceuticals,Idenix Pharmaceuticals,140000,2004,H4500
3744,Idenix Pharmaceuticals,Idenix Pharmaceuticals,20000,2006,H4500
4149,IDM Pharma,IDM Pharma,300000,2007,H4300
6776,IDM Pharma,IDM Pharma,0,2008,H4300
6756,IFOPA,IFOPA,30000,2005,H4500
3558,IFOPA,IFOPA,0,2006,H4500
5539,IFOPA,IFOPA,0,2007,H4500
3582,Ikaria Inc,IKARIA Inc,1180000,2013,H4300
3581,Ikaria Inc,IKARIA Inc,1010000,2012,H4300
4790,Ikaria Inc,IKARIA Inc,720000,2011,H4300
5490,Ikaria Inc,IKARIA Inc,560000,2014,H4300
5491,IKARIA Inc,IKARIA Inc,430000,2015,H4300
2865,Ikor Inc,Ikor Inc,40000,2008,H4300
3216,Ikor Inc,Ikor Inc,40000,2010,H4300
3476,Ikor Inc,Ikor Inc,40000,2009,H4300
3547,Ikor Inc,Ikor Inc,40000,2007,H4300
6070,Illumina Inc,Illumina Inc,195000,2016,H4500
6212,Illumina Inc,Illumina Inc,40000,2012,H4500
5946,Illumina Inc,Illumina Inc,20000,2015,H4500
5914,Imageware Systems,Imageware Systems,80000,2004,H4500
4325,Imageware Systems,Imageware Systems,30000,2007,H4500
6063,Imageware Systems,Imageware Systems,30000,2008,H4500
5759,Imageware Systems,Imageware Systems,20000,2005,H4500
4298,Imclone Systems,Imclone Systems,80000,2006,H4500
5713,Imclone Systems,Imclone Systems,40000,2001,H4500
5801,Imclone Systems,Imclone Systems,40000,2005,H4500
4284,Imclone Systems,Imclone Systems,0,2007,H4500
5814,Imclone Systems,Imclone Systems,0,2008,H4500
6133,Immediate Response Technologies,Immediate Response Technologies,225000,2010,H4000
5388,Immediate Response Technologies,Immediate Response Technologies,95000,2011,H4000
6250,Immediate Response Technologies,Immediate Response Technologies,40000,2013,H4000
6050,Immediate Response Technologies,Immediate Response Technologies,25000,2012,H4000
5979,Immediate Response Technologies,Immediate Response Technologies,0,2014,H4000
5981,Immune Complex Corp,Immune Complex Corp,40000,1999,H4000
6172,ImmuneRegen Biosciences,ImmuneRegen Biosciences,60000,2007,H4500
4827,ImmuneRegen Biosciences,ImmuneRegen Biosciences,20000,2005,H4500
5357,ImmuneRegen Biosciences,ImmuneRegen Biosciences,0,2008,H4500
2041,Immunex Corp,Immunex Corp,300000,2001,H4300
3711,Implicit Corp,Implicit Corp,140000,2007,H4300
3150,Implicit Corp,Implicit Corp,120000,2008,H4300
2751,Implicit Corp,Implicit Corp,70000,2006,H4300
2752,Implicit Corp,Implicit Corp,30000,2009,H4300
6489,Inamed Corp,Inamed Corp,100000,2006,H4200
6567,Inamed Corp,Inamed Corp,80000,2005,H4200
5616,Inamed Corp,Inamed Corp,60000,2004,H4200
6840,Inamed Corp,Inamed Corp,40000,2003,H4200
6530,Inamed Corp,Inamed Corp,20000,1998,H4200
2753,Incitor Llc,Incitor Llc,80000,2010,H4500
3132,Incitor Llc,Incitor Llc,70000,2008,H4500
3480,Incitor Llc,Incitor Llc,60000,2012,H4500
3712,Incitor Llc,Incitor Llc,40000,2011,H4500
6694,Incitor Llc,Incitor Llc,30000,2009,H4500
3506,Incitor Llc,Incitor Llc,20000,2007,H4500
2570,Incitor Llc,Incitor Llc,10000,2013,H4500
2455,InCode BioPharmaceutics,InCode BioPharmaceutics,40000,2010,H4300
3481,InCode BioPharmaceutics,InCode BioPharmaceutics,30000,2011,H4300
6523,Incyte Pharmaceuticals,Incyte Pharmaceuticals,100000,1999,H4300
4900,Incyte Pharmaceuticals,Incyte Pharmaceuticals,57000,1998,H4300
5082,Independence Medical,Independence Medical,170000,2011,H4100
5492,Independence Medical,Independence Medical,160000,2012,H4100
3774,Independence Medical,Independence Medical,100000,2013,H4100
5081,Independence Medical,Independence Medical,10000,2010,H4100
6215,Independence Technology Inc,Independence Technology Inc,20000,2006,H4100
6216,Independence Technology Inc,Independence Technology Inc,0,2007,H4100
5429,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,140000,2003,H4100
5441,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,140000,1998,H4100
5571,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,100000,2002,H4100
3658,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,60000,1999,H4100
3503,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,40000,2001,H4100
3568,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,40000,2005,H4100
3659,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,40000,2000,H4100
5505,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,20000,2007,H4100
3956,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,0,2006,H4100
5504,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,0,2004,H4100
5513,Indiana Medical Device Mfrs Council,Indiana Medical Device Mfrs Council,0,2008,H4100
4920,Indivior,Indivior,180000,2016,H4300
5895,Indivior,Indivior,80000,2015,H4300
4904,Indivior,Indivior,0,2014,H4300
6245,Infection Prevention Systems,Infection Prevention Systems,60000,2007,H4000
6386,Infection Prevention Systems,Infection Prevention Systems,50000,2008,H4000
5092,Infimed,InfiMed,70000,2007,H4100
4936,Infimed,InfiMed,0,2008,H4100
5093,Infimed,InfiMed,0,2009,H4100
3477,Infinia Corp,Infinia Corp,312000,2011,H4100
2571,Infinia Corp,Infinia Corp,250000,2010,H4100
2527,Infinia Corp,Infinia Corp,230000,2012,H4100
2899,Infinia Corp,Infinia Corp,200000,2009,H4100
3461,Infinia Corp,Infinia Corp,160000,2008,H4100
2687,Infinia Corp,Infinia Corp,104500,2013,H4100
3507,Infinia Corp,Infinia Corp,60000,2006,H4100
3508,Infinia Corp,Infinia Corp,60000,2007,H4100
4300,Infusion Dynamics,Infusion Dynamics,40000,2005,H4100
4545,Infusion Dynamics,Infusion Dynamics,40000,2004,H4100
6069,Infusion Dynamics,Infusion Dynamics,40000,2006,H4100
6793,Infusion Dynamics,Infusion Dynamics,40000,2003,H4100
4947,Infusion Dynamics,Infusion Dynamics,0,2001,H4100
5938,Infusion Dynamics,Infusion Dynamics,0,2002,H4100
6197,Infusion Dynamics,Infusion Dynamics,0,2000,H4100
6121,InfuSystem,InfuSystem,170000,2016,H4100
4961,InfuSystem,InfuSystem,115000,2015,H4100
5893,Innotech USA,Innotech USA,0,2007,H4100
3548,Innovative Biotherapies,Innovative Biotherapies                 ,80000,2007,H4500
2528,Innovative Biotherapies,Innovative Biotherapies                 ,40000,2005,H4500
3219,Innovative Biotherapies,Innovative Biotherapies                 ,40000,2006,H4500
2822,Innovative Biotherapies,Innovative Biotherapies                 ,0,2010,H4500
3220,Innovative Biotherapies,Innovative Biotherapies                 ,0,2009,H4500
3334,Innovative Biotherapies,Innovative Biotherapies                 ,0,2004,H4500
3425,Innovative Biotherapies,Innovative Biotherapies                 ,0,2003,H4500
3713,Innovative Biotherapies,Innovative Biotherapies                 ,0,2008,H4500
6423,Inologic,Inologic,90000,2003,H4500
6152,Inologic,Inologic,60000,2002,H4500
5144,Inologic,Inologic,20000,2006,H4500
5018,Inologic,Inologic,0,2004,H4500
5362,Inologic,Inologic,0,2008,H4500
6153,Inologic,Inologic,0,2005,H4500
6552,Inologic,Inologic,0,2009,H4500
2609,Inovio AS,Inovio AS,80000,2006,H4500
2823,Inovio AS,Inovio AS,80000,2003,H4500
3462,Inovio AS,Inovio AS,80000,2007,H4500
3478,Inovio AS,Inovio AS,80000,2005,H4500
3714,Inovio AS,Inovio AS,80000,2004,H4500
3569,Inovio AS,Inovio AS,60000,2008,H4500
3133,Inovio AS,Inovio AS,40000,2009,H4500
2802,Inovio AS,Inovio AS,20000,2010,H4500
4777,Inovise Medical,Inovise Medical,0,2008,H4100
6789,Inovise Medical,Inovise Medical,0,2007,H4100
6036,Inphact Corp,Inphact Corp,15000,1999,H4100
6801,Inphact Corp,Inphact Corp,0,2000,H4100
5219,Inpro Biotechnology,Inpro Biotechnology,60000,2004,H4500
4693,Insightec Inc,Insightec Inc,200000,2016,H4100
6149,Insightec Inc,Insightec Inc,100000,2006,H4100
4484,Insightec Inc,Insightec Inc,60000,2015,H4100
4483,Insightec Inc,Insightec Inc,0,2008,H4100
6140,Insightec Inc,Insightec Inc,0,2009,H4100
6150,Insightec Inc,Insightec Inc,0,2007,H4100
2693,Insmed,Insmed,300000,2006,H4300
3285,Insmed,Insmed,90000,2009,H4300
3335,Insmed,Insmed,90000,2010,H4300
3426,Insmed,Insmed,67500,2008,H4300
3336,Insmed,Insmed,45000,2011,H4300
6695,Insmed,Insmed,40000,2005,H4300
4292,Inspirion Delivery Technologies,Inspirion Delivery Technologies,130000,2014,H4300
5689,Inspirion Delivery Technologies,Inspirion Delivery Technologies,40000,2013,H4300
5741,Inspirion Delivery Technologies,Inspirion Delivery Technologies,10000,2015,H4300
6411,Inspirion Pharmaceuticals,Inspirion Pharmaceuticals,100000,2014,H4300
5054,Inspirion Pharmaceuticals,Inspirion Pharmaceuticals,20000,2015,H4300
2900,InstantLabs Medical Device Corp,InstantLabs Medical Device Corp,60000,2008,H4500
3832,InstantLabs Medical Device Corp,InstantLabs Medical Device Corp,45000,2010,H4500
2610,InstantLabs Medical Device Corp,InstantLabs Medical Device Corp,40000,2009,H4500
3833,InstantLabs Medical Device Corp,InstantLabs Medical Device Corp,30000,2011,H4500
5286,Institut Merieux,BioFire Defense,120000,2014,H4100
5287,Institut Merieux,BioFire Diagnostics,120000,2013,H4100
3413,Institut Merieux,BioFire Defense,60000,2016,H4100
3541,Institut Merieux,BioFire Defense,60000,2015,H4100
5590,Institut Merieux,BioFire Diagnostics,30000,2014,H4100
5935,Institute of Heartmath,Institute of Heartmath,60000,2003,H4300
4812,Institute of Heartmath,Institute of Heartmath,40000,2002,H4300
4922,Institute of Heartmath,Institute of Heartmath,40000,2004,H4300
5908,Institute of Heartmath,Institute of Heartmath,40000,2005,H4300
4973,Institute of Heartmath,Institute of Heartmath,20000,2007,H4300
6312,Institute of Heartmath,Institute of Heartmath,0,2006,H4300
4614,Insulet Corp,Insulet Corp,165000,2015,H4200
3365,Insulet Corp,Insulet Corp,140000,2016,H4200
3364,Insulet Corp,Insulet Corp,120000,2011,H4200
5083,Insulet Corp,Insulet Corp,105000,2014,H4200
4865,Insulet Corp,Insulet Corp,90000,2013,H4200
5400,Insulet Corp,Insulet Corp,60000,2010,H4200
3857,Insulet Corp,Insulet Corp,50000,2012,H4200
4396,Insulet Corp,Insulet Corp,0,2007,H4200
5493,Insulet Corp,Insulet Corp,0,2008,H4200
6057,IntegenX,IntegenX,110000,2015,H4500
4575,IntegenX,IntegenX,80000,2014,H4500
5845,IntegenX,IntegenX,49500,2016,H4500
4948,IntegenX,IntegenX,10000,2013,H4500
6298,Integra LifeSciences,Integra LifeSciences,50000,2016,H4100
6244,Integra LifeSciences,Integra LifeSciences,20000,2000,H4100
6360,Integra LifeSciences,Integra LifeSciences,20000,1998,H4100
5793,Integra LifeSciences,Integra LifeSciences,0,1999,H4100
6297,Integra LifeSciences,Integra LifeSciences,0,2001,H4100
5277,Integrated BioPharma,Integrated BioPharma,80000,2005,H4500
6424,Integrated BioPharma,Integrated BioPharma,20000,2006,H4500
5150,Integrated BioPharma,Integrated BioPharma,0,2008,H4500
6185,Integrated Diagnostics,Integrated Diagnostics,120000,2015,H4100
6807,Integrated Diagnostics,Integrated Diagnostics,60000,2014,H4100
4939,Integrated Medical Systems,Integrated Medical Systems,60000,2007,H4100
5691,Integrated Medical Systems,Integrated Medical Systems,40000,2003,H4100
5725,Integrated Medical Systems,Integrated Medical Systems,30000,2008,H4100
3863,Integrated Medical Systems,Integrated Medical Systems,0,2000,H4100
4011,Integrated Medical Systems,Integrated Medical Systems,0,2009,H4100
4215,Integrated Medical Systems,Integrated Medical Systems,0,2010,H4100
4216,Integrated Medical Systems,Integrated Medical Systems,0,2011,H4100
